id,bg,en,lat,type,level,topic,,,,
bg_01584,"обявѝ/-я̀ , обявѐн/-а/-о/-и (не 'обя̀вен')","announced, announced (p.p)","obyavì/-yà , obyavèn/-a/-o/-i (ne 'obyàven')",VERB,15/12 NEW,Communication,,,,
bg_01585,Това не се отнася за теб.,This doesn't apply to you.,Tova ne se otnasya za teb.,MEDIUM PHRASE,15/12 NEW,none,,,,
bg_01586,какъвто и да е контакт,any kind of contact,kakŭvto i da e kontakt,MEDIUM PHRASE,18/12 NEW,Communication,,,,
bg_01587,както и да е x 3,"anyway, however, that might be",kakto i da e x 3,SHORT PHRASE,18/12 NEW,none,,,,
bg_01588,бакалавърска степен,Bachelor's degree,bakalavŭrska stepen,MEDIUM PHRASE,18/12 NEW,Education,,,,
bg_01589,"вкарва/-м, вкара/-м x 3","bring in, put in; insert x2 tenses","vkarva/-m, vkara/-m x 3",VERB,18/12 NEW,none,,,,
bg_01590,кръг,circle,krŭg,SHORT,18/12 NEW,none,,,,
bg_01591,конкурира/-м се,compete,konkurira/-m se,VERB,18/12 NEW,Commerce,,,,
bg_01592,строителство,construction,stroitelstvo,MEDIUM,18/12 NEW,Human environment,,,,
bg_01593,подробност/-и (f.),detail,podrobnost/-i (zh.),MEDIUM,18/12 NEW,none,,,,
bg_01594,подробен/-бна/-бно/-бни,detailed,podroben/-bna/-bno/-bni,ADJECTIVE,18/12 NEW,none,,,,
bg_01595,навсякъде,everywhere,navsyakŭde,MEDIUM,18/12 NEW,World,,,,
bg_01596,освен x 3,"except; besides, other than",osven kh 3,SHORT,18/12 NEW,none,,,,
bg_01597,"изразява/-м, изрази/-я",express x2 tenses,"izrazyava/-m, izrazi/-ya",VERB,18/12 NEW,Communication,,,,
bg_01598,фермерство,farming,fermerstvo,MEDIUM,18/12 NEW,Work,,,,
bg_01599,"свиква/-м, свикне/-а",get used to,"svikva/-m, svikne/-a",VERB,18/12 NEW,none,,,,
bg_01600,не познавам никой,I don't know anyone,ne poznavam nikoĭ,MEDIUM PHRASE,18/12 NEW,Society,,,,
bg_01601,нямаше да ходя,I wasn't going to go,nyamashe da khodya,MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01602,незаконен/-нна/-нно/-нни,illegal,nezakonen/-nna/-nno/-nni,ADJECTIVE,18/12 NEW,Society,,,,
bg_01603,"издава/-м, издаде/издам",issue (document) x3 tenses,"izdava/-m, izdam/izdam",VERB,18/12 NEW,Communication,,,,
bg_01604,от една страна,on one hand,ot edna strana,MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01605,от друга страна,on the other hand,ot druga strana,MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01606,доста,quite,dosta,SHORT,18/12 NEW,none,,,,
bg_01607,безопасен/-сна/-сно/-сни,safe,bezopasen/-sna/-sno/-sni,ADJECTIVE,18/12 NEW,none,,,,
bg_01608,единствената част (не 'сама част'),the only part,edinstvenata chast (ne 'sama chast'),MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01609,няма отговор,there is no answer,nyama otgovor,SHORT PHRASE,18/12 NEW,Communication,,,,
bg_01610,Амазония е много по-голяма.,Amazon is much bigger.,Amazoniya e mnogo po-golyama.,MEDIUM PHRASE,18/12 NEW,World,,,,
bg_01611,"неща, за които не съм сигурен",things I'm not sure about,"neshta, za koito ne sŭm siguren",MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01612,"магистърска степен, докторска степен","master's degree, doctorate","magistŭrska stepen, doktorska stepen",MEDIUM PHRASE,18/12 NEW,Education,,,,
bg_01613,потребителите на продукти,product users,potrebitelite na produkti,MEDIUM PHRASE,18/12 NEW,Commerce,,,,
bg_01614,Компаниите не могат да се конкурират.,Companies can't compete.,Kompaniite ne mogat da se konkurirat.,MEDIUM PHRASE,18/12 NEW,Commerce,,,,
bg_01615,Всички искат да плащат по-малко.,Everyone wants to pay less.,Vsichki iskat da plashtat po-malko.,MEDIUM PHRASE,18/12 NEW,Commerce,,,,
bg_01616,работници от чужбина,workers from abroad,rabotnitsi ot chuzhbina,MEDIUM PHRASE,18/12 NEW,Work,,,,
bg_01617,"Когато нямат работници, трябва да плащат повече.","When they don't have workers, they have to pay more.","Kogato nyamat rabotnitsi, tryabva da plashtat poveche.",LONG PHRASE,18/12 NEW,Work,,,,
bg_01618,никой не се оплаква,nobody complains,nikoĭ ne se oplakva,MEDIUM PHRASE,18/12 NEW,Communication,,,,
bg_01619,няколко души (не 'хора'),a few people,nyakolko dushi (ne 'khora'),MEDIUM PHRASE,18/12 NEW,People,,,,
bg_01620,отвратително място,a disgusting place,otvratitelno myasto,MEDIUM PHRASE,18/12 NEW,Human environment,,,,
bg_01621,Всички мразят всички. (не 'мрази'),Everybody hates everybody. ,Vsichki mrazyat vsichki. (ne 'mrazi'),MEDIUM PHRASE,18/12 NEW,People,,,,
bg_01622,бях един път в Сан Франциско (не 'беше'),I was in San Francisco once,byakh edin pŭt v San Frantsisko (ne 'beshe'),MEDIUM PHRASE,18/12 NEW,Travel,,,,
bg_01623,политически проблеми,political problems,politicheski problemi,MEDIUM PHRASE,18/12 NEW,Society,,,,
bg_01624,Тези проблеми винаги ще ме притесняват.,These problems will always bother me.,Tezi problemi vinagi shte me prilagat,MEDIUM PHRASE,18/12 NEW,none,,,,
bg_01625,"постига/-м, постигне/-а",achieve  x2  tenses,"postiga/-m, postigne/-a",VERB,22/12 NEW,none,,,,
bg_01626,след като,after + verb,sled kato,SHORT PHRASE,22/12 NEW,Date/Time,,,,
bg_01627,"избягва/-м, избегне/-а",avoid  x2  tenses,"izbyagva/-m, izbyagvam/-a",VERB,22/12 NEW,none,,,,
bg_01628,тяло,body,tyalo,SHORT,22/12 NEW,Body,,,,
bg_01629,постоянен/-нна/-нно/-нни,constant Adj x4,postoyanen/-nna/-nno/-nni,ADJECTIVE,22/12 NEW,Date/Time,,,,
bg_01630,"създава/-м, създаде/създам",create x 3 tenses,"sŭzdavam/-m, sŭzdavam/sŭzdam",VERB,22/12 NEW,none,,,,
bg_01631,дразня се x 2,I annoy myself; I get annoyed,draznya se x 2,VERB,22/12 NEW,none,,,,
bg_01632,липсва ми x 2,I miss; I lack,lipsva mi x 2,SHORT PHRASE,22/12 NEW,none,,,,
bg_01633,работих,I worked,rabotikh,VERB,22/12 NEW,Work,,,,
bg_01634,януари,January,yanuari,SHORT,22/12 NEW,Date/Time,,,,
bg_01635,приятен/-тна/-тно/-тни x 2,"pleasant, enjoyable Adj x4",priyaten/-tna/-tno/-tni x 2,ADJECTIVE,22/12 NEW,none,,,,
bg_01636,бяга/-м,run,byaga/-m,VERB,22/12 NEW,none,,,,
bg_01637,"поставя/-м, постави/-я си цели",set (oneself) goals  x2  tenses,"postavi/-m, postavi/-ya si tseli",MEDIUM PHRASE,22/12 NEW,none,,,,
bg_01638,сигурен за (не 'от'),sure about,siguren za,SHORT PHRASE,22/12 NEW,none,,,,
bg_01639,"превръща/-м, превърне/-а (се)",turn into  x2  tenses,"prevrŭshtam/-m, prevrŭshtam/-a (se)",VERB,22/12 NEW,none,,,,
bg_01640,Няма да победим.,We aren't going to win.,Nyama da pobedim.,MEDIUM PHRASE,22/12 NEW,Leisure,,,,
bg_01641,Нямаше да победим.,We weren't going to win.,Nyamashe da pobedim.,MEDIUM PHRASE,22/12 NEW,Leisure,,,,
bg_01642,тегло̀,weight,teglò,SHORT,22/12 NEW,Body,,,,
bg_01643,воля,will power,volya,SHORT,22/12 NEW,People,,,,
bg_01644,две хиляди (не 'хиляда'),2000,dve khilyadi (khilyada),MEDIUM PHRASE,22/12 NEW,Number,,,,
bg_01645,"поведение, държание",behaviour x 2,"povedenie, dŭrzhanie",MEDIUM,22/12 NEW,People,,,,
bg_01646,както обикновено,as usual,kakto vinagi,MEDIUM PHRASE,22/12 NEW,none,,,,
bg_01647,не можах да намеря (не 'намира'),I couldn't find ,ne mozhekh da namerya (ne 'namira'),MEDIUM PHRASE,22/12 NEW,none,,,,
bg_01648,Не ми вярват. (не 'ме'),They don't believe me. ,Ne mi vyarvat. (ne 'az'),MEDIUM PHRASE,22/12 NEW,People,,,,
bg_01649,Много ме дразни.,It really annoys me.,Mnogo me drazni.,MEDIUM PHRASE,22/12 NEW,People,,,,
bg_01650,на двайсет и осми декември (не 'в'),on the twenty-eighth of December ,na dvaĭset i osmi dekemvri (ne 'v'),MEDIUM PHRASE,22/12 NEW,Date/Time,,,,
bg_01651,когато си спомня датите,when I remember the dates,kogato si spomnyate datite,MEDIUM PHRASE,22/12 NEW,Date/Time,,,,
bg_01652,Не мога да намеря чата.,I can't find the chat.,Ne moga da namerya chata.,MEDIUM PHRASE,22/12 NEW,Communication,,,,
bg_01653,Ще ти се обадя след урока.,I'll call you after class.,Shte ti se obadya sled uroka.,MEDIUM PHRASE,22/12 NEW,Communication,,,,
bg_01654,Ще ти се обадя след като свърша урока.,I'll call you after I finish class.,Shte ti se obadya sled kato svŭrsha uroka.,MEDIUM PHRASE,22/12 NEW,Communication,,,,
bg_01655,Весела Коледа!,Merry Christmas!,Vesela Koleda!,MEDIUM PHRASE,22/12 NEW,Leisure,,,,
bg_01656,поведение,behaviour,povedenie,MEDIUM,05/01 NEW,none,,,,
bg_01657,сметка/-и x 2,bill; account,smetka/-i x 2,MEDIUM,05/01 NEW,Commerce,,,,
bg_01658,"смята/-м, сметне/-а",calculate  x2  tenses,"smyatam/-m, smetne/-a",VERB,05/01 NEW,Number,,,,
bg_01659,празнува/-м,celebrate,praznuva/-m,MEDIUM,05/01 NEW,none,,,,
bg_01660,напълно,completely,napŭlno,MEDIUM,05/01 NEW,none,,,,
bg_01661,състояние x 2,"condition, state",sŭstoyanie x 2,MEDIUM,05/01 NEW,none,,,,
bg_01662,"покрива/-м, покрие/-я",cover  x2  tenses,"pokriva/-m, pokrie/-ya",VERB,05/01 NEW,none,,,,
bg_01663,пазарува/-м,do the shopping,pazaruva/-m,VERB,05/01 NEW,Commerce,,,,
bg_01664,особено,especially,osobeno,MEDIUM,05/01 NEW,none,,,,
bg_01665,провал/-и,failure,proval/-i,MEDIUM,05/01 NEW,none,,,,
bg_01666,"освобождава/-м, освободи/-я x 3","free, liberate, release  x2  tenses","osvobozhdava/-m, osvobodi/-ya x 3",VERB,05/01 NEW,none,,,,
bg_01667,навик/-ци,habit,navik/-tsi,SHORT,05/01 NEW,People,,,,
bg_01668,в съответствие със x 2,"in line with, in accordance with",v sŭotvet·stvie sŭs x 2,MEDIUM PHRASE,05/01 NEW,none,,,,
bg_01669,поддържа/-м,maintain,poddŭrzha/-m,VERB,05/01 NEW,none,,,,
bg_01670,поддръжка,maintenance,poddrŭzhka,MEDIUM,05/01 NEW,Mechanical/Technical,,,,
bg_01671,необходим/-а/-о/-и,necessary,neobkhodim/-a/-o/-i,MEDIUM,05/01 NEW,none,,,,
bg_01672,пъпка/-и,pimple,pŭpka/-i,SHORT,05/01 NEW,Health,,,,
bg_01673,напредък,progress,napredŭk,SHORT,05/01 NEW,none,,,,
bg_01674,добрите,the good ones,naĭ-dobre,SHORT,05/01 NEW,none,,,,
bg_01675,застраховката покрива,the insurance covers,zastrakhovkata pokriva,MEDIUM PHRASE,05/01 NEW,Commerce,,,,
bg_01676,Всички се разболяха.,They all got sick.,Vsichki se razbolyakha.,MEDIUM PHRASE,05/01 NEW,Health,,,,
bg_01677,трябваше да (не 'трябваха'),they had to,tryabvashe da (ne 'tryabvakha'),MEDIUM PHRASE,05/01 NEW,none,,,,
bg_01678,"напредва/-м, напредне/-а x 2","to progress, advance  x2  tenses","napredva/-m, napredne/-a x 2",VERB,05/01 NEW,none,,,,
bg_01679,начин/-и x 2,"way, method",nachin/-i x 2,SHORT,05/01 NEW,none,,,,
bg_01680,"време, временА",time/s,"vreme, vremenA",SHORT,05/01 NEW,Date/Time,,,,
bg_01681,"прАвило, правилА",rule/s,"prAvilo, pravilA",MEDIUM,05/01 NEW,Society,,,,
bg_01682,"разболява/-м се, разболее/-я се",get sick  x2  tenses,"razbolyava/-m se, razbolee/-ya se",VERB,05/01 NEW,Health,,,,
bg_01683,за Коледа (не 'Коледата'),for Christmas ,za Koleda (ne 'Koledata'),MEDIUM PHRASE,05/01 NEW,Leisure,,,,
bg_01684,Не обичам да хвърлям пари.,I don't like throwing money away.,Ne obicham da khvŭrlyam pari.,LONG PHRASE,05/01 NEW,Commerce,,,,
bg_01685,няма да (не 'не ще'),won't ,nyama da (ne 'ne shte'),SHORT,05/01 NEW,none,,,,
bg_01686,аптека (не 'апотека'),pharmacy ,apteka (ne 'apoteka'),SHORT,05/01 NEW,Commerce,,,,
bg_01687,трийсет и първи декември (не 'първо'),December thirty-first ,triĭset i pŭrvi dekemvri (ne 'pŭrvo'),MEDIUM PHRASE,05/01 NEW,Date/Time,,,,
bg_01688,правителствена организация,government organization,pravitelstvena organizatsiya,MEDIUM PHRASE,05/01 NEW,Society,,,,
bg_01689,В крайна сметка не се присъединиха към еврозоната.,They didn't join the eurozone in the end.,V kraĭna smetka ne se prisŭedinikha kŭm evrozonata.,LONG PHRASE,05/01 NEW,Commerce,,,,
bg_01690,"Знаех, че нямаше да се присъединим.",I knew we weren't going to join.,"Znaekh, che nyamashe da se prisŭedinim.",LONG PHRASE,05/01 NEW,none,,,,
bg_01691,ипотечна лихва,mortgage interest,ipotechna likhva,MEDIUM PHRASE,05/01 NEW,Commerce,,,,
bg_01692,една седмица (не 'един'),one week ,edna sedmitsa (ne 'edin'),MEDIUM PHRASE,05/01 NEW,Date/Time,,,,
bg_01693,За първи път видях Гребната baza напълно заледена.,It was the first time I saw the Rowing channel completely frozen over.,Za pŭrvi pŭt vidyakh Grebnata baza napŭlno zaledena.,LONG PHRASE,05/01 NEW,Weather,,,,
bg_01694,Имаше паднали дървета.,There were fallen trees.,Imashe padnali dŭrvoto.,MEDIUM PHRASE,05/01 NEW,Living Nature,,,,
bg_01695,Мозъкът освобождава допамин.,The brain releases dopamine.,Mozŭkŭt osvobozhdava dopamin.,MEDIUM PHRASE,05/01 NEW,Body,,,,
bg_01696,прас,Leek,pras,SHORT,ARCH 1 ,Food and Drink,,,,
bg_01697,"изпразва, изпразни ",Empty x 2 tenses ,"izprazva, izprazni ",VERB,ARCH 1 ,none,,,,
bg_01698,удоволствието от работата ,the enjoyment of work ,udovolstvieto ot rabotata ,MEDIUM PHRASE,ARCH 1 ,Work,,,,
bg_01699,удовлетворяващ  x 2 ,"satisfying, rewarding ",udovletvoryavasht x 2 ,LONG,ARCH 1 ,none,,,,
bg_01700,успивам се ,oversleep ,uspivam se ,VERB,ARCH 1 ,none,,,,
bg_01701,притежава ,owns ,imash ,VERB,ARCH 1 ,Commerce,,,,
bg_01702,зависи от вида работа ,it depends on the kind of work ,zavisi ot vida rabota ,MEDIUM PHRASE,ARCH 1 ,Work,,,,
bg_01703,в ляво ,on the left ,v lyavo ,SHORT PHRASE,ARCH 1 ,Travel,,,,
bg_01704,сравнение ,comparison ,sravnenie ,MEDIUM,ARCH 1 ,none,,,,
bg_01705,Те не могат да си позволят тази къща ,they can't afford this house ,Ne mozhesh da si pozvolish tazi kŭshta ,LONG PHRASE,ARCH 1 ,Home,,,,
bg_01706,"замества, замести ",substitute x 2 tenses ,"zamestva, zamesti ",VERB,ARCH 1 ,none,,,,
bg_01707,Ваната заема много място ,the bath takes up a lot of space ,Vanata zaema mnogo myasto ,VERB,ARCH 1 ,none,,,,
bg_01708,Трябват ми крайни срокове ,I need deadlines. ,Tryabvat mi kraĭni srokove,VERB,ARCH 1 ,none,,,,
bg_01709,Картичка за добре дошли ,Welcome card ,Kartichka za dobre doshli,MEDIUM PHRASE,ARCH 1 ,Society,,,,
bg_01710,"известява, извести ",notify x 2 tenses ,"izvestyava, izvesti",VERB,ARCH 1 ,Communication,,,,
bg_01711,още веднъж  x 2 ,"once again, more ",oshte vednŭzh,VERB,ARCH 1 ,none,,,,
bg_01712,те опитват да разрешат проблема ,they are trying to solve the problem ,te opitvat da razreshat problema,LONG PHRASE,ARCH 1 ,none,,,,
bg_01713,оправя ,make one's bed ,opravya,VERB,ARCH 1 ,Home,,,,
bg_01714,за кого е това ,who is this for ,za kogo e tova,MEDIUM PHRASE,ARCH 1 ,none,,,,
bg_01715,Interesuva me/те/го/я ,I/you/he/she care/s about sth -  ,Interesuva me/te/go/ya,VERB,ARCH 1 ,none,,,,
bg_01716,съвет/-и,advice,sŭvet/-i,SHORT,08/01 NEW,Communication,,,,
bg_01717,по пътя,along the way,po pŭtya,SHORT PHRASE,08/01 NEW,Travel,,,,
bg_01718,отговор/-и x 2,"answer, response",otgovor/-i x 2,VERB,08/01 NEW,Communication,,,,
bg_01719,радва/-м се x 2,"be happy, glad",/-m se radvam x 2,VERB,08/01 NEW,none,,,,
bg_01720,тяло,body,tyalo,SHORT,08/01 NEW,Body,,,,
bg_01721,както... така и...,both... and...,kakto... taka i...,MEDIUM PHRASE,08/01 NEW,none,,,,
bg_01722,определени храни,certain foods,opredelenie khrani,MEDIUM PHRASE,08/01 NEW,Food and Drink,,,,
bg_01723,заради/поради x 2,"due to, because of x 2",specheli/poradi x 2,SHORT,08/01 NEW,none,,,,
bg_01724,усилие/-я,effort,usilie/-ya,SHORT,08/01 NEW,none,,,,
bg_01725,среда,environment,sreda,MEDIUM,08/01 NEW,Living Nature,,,,
bg_01726,когато си спомням (несвършен вид),every time I remember,kogato si spomnyam (nesvŭrshen vid),MEDIUM PHRASE,08/01 NEW,none,,,,
bg_01727,държи/-а нещо вкъщи,keep something at home,dŭrzhi/-a neshto vkŭshti,MEDIUM PHRASE,08/01 NEW,Home,,,,
bg_01728,ниво,level,nivo,SHORT,08/01 NEW,none,,,,
bg_01729,вероятен/-тна/-тно/-тни x 2,"likely, probable",veroyaten/-tna/-tno/-tni x 2,ADJECTIVE,08/01 NEW,none,,,,
bg_01730,"уверява/-м се, увери/-я се",make sure  x2  tenses,"uveryava/-m se, uveri/-ya se",VERB,08/01 NEW,none,,,,
bg_01731,управлява/-м x 3,"manage, control; govern",upravlenie/-m x 3,VERB,08/01 NEW,Work,,,,
bg_01732,пречи/-а x 5,"obstruct, be in the way, bother; stop, prevent",prechi/-a x 5,VERB,08/01 NEW,none,,,,
bg_01733,"предлага/-м, предложи/-а x 2",offer; suggest  x2  tenses,"predlaga/-m, predlozhi/-a kh 2",VERB,08/01 NEW,Communication,,,,
bg_01734,отворен/-а/-о/-и,open,otvoren/-a/-o/-i,ADJECTIVE,08/01 NEW,none,,,,
bg_01735,мнение,opinion,mnenie,SHORT,08/01 NEW,Communication,,,,
bg_01736,премахване,removal,premakhvane,MEDIUM,08/01 NEW,none,,,,
bg_01737,отговорност/-и,responsibility,otgovornost/-i,MEDIUM,08/01 NEW,Work,,,,
